Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Sale_Price
94,10402,6,3,2009,2009,0,0,1,4,2,1,1,7,1226,1226,4,1226,0,3,3,6,0,0,740,2,0,5,2010,0.0,2.0,1226.0,37.0,201803.43445692884,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,198900
81,9671,4,3,1969,1969,480,0,1,2,2,1,1,7,1248,1248,1,1248,1296,6,1,12,0,0,907,2,0,8,2009,0.0,4.0,2544.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,190000
82,7136,4,4,1946,1950,423,0,1,4,2,1,3,6,495,979,1,979,979,4,1,8,0,0,492,2,0,8,2007,0.0,2.0,1958.0,0.0,207550.83495145632,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,145000
88,10738,4,6,1966,1966,0,0,1,2,2,1,5,1,301,1093,3,1093,0,3,1,6,1,3,484,2,224,11,2007,1.0,2.0,1093.0,0.0,188406.90839694656,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,158500
78,10140,4,3,1974,1974,174,0,1,4,2,1,1,7,1064,1064,1,1350,0,3,1,7,1,2,478,2,0,8,2009,0.0,2.0,1350.0,0.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,165000
70,8750,6,3,1994,1995,0,2,3,4,2,1,6,3,273,915,4,933,975,4,3,8,1,2,493,2,144,7,2008,1.0,3.0,1908.0,134.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,210000
0,9308,3,3,1965,1965,0,0,1,2,2,1,3,6,430,984,1,984,0,3,1,5,0,0,310,2,0,7,2006,0.0,1.0,984.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,126000
0,10320,3,4,1915,1978,0,0,2,2,3,1,1,7,880,880,3,880,428,2,1,6,0,0,400,3,0,4,2008,0.0,2.0,1308.0,118.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,120000
0,11500,2,5,1957,1957,0,0,3,0,0,0,0,5,0,0,4,845,0,3,1,5,0,0,290,2,186,1,2009,0.0,1.0,845.0,0.0,130843.38144329896,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,84000
50,5925,2,4,1900,1950,0,0,1,3,2,1,2,4,0,570,3,761,380,3,1,6,0,0,252,3,0,5,2007,0.0,1.0,1141.0,97.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,85000
68,7942,4,6,1953,1953,0,0,1,2,2,1,3,6,0,1040,1,1040,0,3,1,6,0,0,293,2,0,6,2007,1.0,1.0,1040.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,136000
68,8814,6,3,2005,2007,80,2,1,4,2,1,6,3,349,1274,4,1274,0,3,3,6,0,0,508,2,264,1,2007,1.0,2.0,1274.0,99.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,203000
70,7560,3,4,1958,1965,0,0,1,2,2,1,2,4,525,1029,1,1339,0,3,1,6,0,0,294,2,0,5,2009,0.0,1.0,1339.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,139000
77,8593,2,4,1957,1957,0,0,1,2,2,1,3,6,619,907,4,907,0,3,1,5,0,0,352,2,0,7,2008,0.0,1.0,907.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,109008
36,2448,6,3,2003,2004,106,2,1,4,2,1,1,7,764,764,4,764,862,2,3,6,0,0,474,2,0,10,2008,0.0,3.0,1626.0,28.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,155000
24,2522,6,3,2004,2004,50,2,1,4,2,1,1,7,970,970,4,970,739,3,3,7,0,0,380,2,0,5,2006,0.0,2.0,1709.0,41.0,130843.38144329896,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,134000
82,11643,7,3,2005,2006,142,2,1,5,2,3,6,3,644,1524,4,1544,814,4,4,10,1,4,784,2,120,8,2006,1.0,3.0,2358.0,35.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,329900
70,13587,3,3,1958,1958,0,0,1,2,2,3,3,6,456,988,1,988,0,2,1,5,0,0,264,2,0,4,2010,1.0,1.0,988.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,119000
79,11526,4,6,1922,1994,0,0,1,5,2,1,1,7,588,588,2,1423,748,3,1,11,1,4,672,2,431,9,2008,0.0,2.0,2171.0,0.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,191000
80,17400,3,3,1977,1977,0,0,1,2,2,1,5,1,190,1126,2,1126,0,3,1,5,1,4,484,2,295,5,2006,1.0,2.0,1126.0,42.0,162226.63157894736,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,160000
64,6762,6,3,2007,2007,0,2,1,4,2,3,6,3,380,1282,4,1290,0,2,3,6,1,4,662,2,168,5,2009,1.0,2.0,1290.0,0.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,200000
60,10122,2,4,1948,1950,0,0,1,0,0,0,0,5,0,0,1,869,0,1,1,3,0,0,390,2,0,8,2008,0.0,1.0,869.0,67.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,89900
84,10603,7,3,2006,2006,121,2,1,5,4,1,6,3,218,900,4,909,886,3,3,8,1,4,782,2,168,7,2009,1.0,3.0,1795.0,46.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,270000
313,27650,6,6,1960,2007,0,0,1,4,2,4,6,3,160,585,4,2069,0,4,3,9,1,4,505,2,0,11,2008,1.0,2.0,2069.0,0.0,145097.34988713317,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,242000
85,13770,3,4,1958,1998,340,0,1,2,2,2,3,6,95,1158,1,1176,0,3,1,6,2,4,303,2,0,10,2007,1.0,1.0,1176.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,137000
21,1680,4,4,1972,1972,425,0,1,2,2,1,3,6,79,483,1,483,504,2,1,5,0,0,288,2,0,7,2009,1.0,2.0,987.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97000
0,9337,6,3,1997,1998,0,0,1,4,2,1,5,1,525,878,4,892,800,3,1,8,1,2,513,2,0,4,2010,0.0,3.0,1692.0,40.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,191000
0,8685,6,3,1998,1998,0,0,1,4,2,2,6,3,579,1425,4,1425,0,3,1,5,0,0,591,2,0,5,2006,1.0,2.0,1425.0,131.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,193000
50,9000,7,8,1890,2002,0,2,3,3,3,1,1,7,346,346,4,1157,1111,3,3,7,0,0,624,2,0,4,2010,0.0,3.0,2268.0,109.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,240000
116,13474,6,3,1990,1991,246,2,1,4,2,1,5,1,0,700,3,1122,1121,4,3,8,1,2,746,2,127,6,2007,1.0,3.0,2243.0,269.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,225000
43,3182,6,3,2005,2006,11,2,1,4,2,1,6,3,1129,1145,4,1145,0,2,3,5,1,4,397,2,100,9,2009,0.0,2.0,1145.0,17.0,196661.67857142855,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,160200
64,7018,3,3,1979,1979,0,0,1,0,0,0,0,5,0,0,1,1120,1120,6,1,12,0,0,528,2,154,6,2009,0.0,2.0,2240.0,0.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,142953
120,13975,8,3,2005,2006,525,2,1,4,2,3,1,7,1090,1090,4,1117,1089,4,4,10,1,4,670,2,148,8,2006,0.0,3.0,2206.0,96.0,322018.265060241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300000
24,2280,4,3,1999,1999,216,0,1,4,2,1,6,3,194,744,3,757,792,3,1,6,0,0,440,2,0,4,2008,1.0,3.0,1549.0,33.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,172900
99,11851,6,3,1990,1990,0,0,1,4,2,1,1,7,1424,1424,4,1442,0,3,1,5,0,0,500,2,0,5,2009,0.0,2.0,1442.0,543.0,190646.57575757572,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,180500
78,15600,3,6,1950,1963,405,0,3,4,2,1,6,3,408,1168,3,1278,1037,4,1,9,3,4,342,2,0,7,2006,1.0,2.0,2315.0,0.0,207550.83495145632,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,257000
80,9600,4,6,1976,1994,360,2,3,2,2,1,1,7,528,528,4,1094,761,3,1,7,1,2,512,2,113,8,2007,0.0,3.0,1855.0,101.0,248314.5833333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,187000
50,8635,3,3,1948,2001,0,0,1,2,2,1,4,2,295,672,1,1072,213,2,1,6,0,0,240,2,0,1,2008,1.0,1.0,1285.0,0.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,127000
26,8773,4,3,2002,2002,0,2,1,4,2,1,6,3,536,1487,4,1419,0,2,3,4,0,0,543,2,196,9,2006,1.0,2.0,1419.0,69.0,145097.34988713317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,190000
21,1476,2,6,1970,1970,0,0,1,2,2,1,6,3,370,546,4,546,546,3,1,5,0,0,0,0,200,3,2010,0.0,2.0,1092.0,27.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,76000
75,9675,6,3,2005,2005,0,2,1,4,2,2,6,3,772,1113,4,1113,858,3,3,8,1,4,689,2,0,2,2009,0.0,3.0,1971.0,49.0,229707.32417582415,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,253000
90,5400,1,3,1940,1950,0,1,1,3,2,1,1,7,416,416,3,599,0,2,3,4,0,0,0,0,0,6,2009,1.0,1.0,599.0,82.0,123991.89121338911,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,59000
0,11792,7,3,2003,2003,188,2,1,4,2,4,6,3,158,1008,4,1008,1275,4,3,9,1,4,632,2,120,8,2009,0.0,3.0,2283.0,47.0,190646.57575757572,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,270000
37,6951,3,3,1984,1985,0,0,1,2,2,1,5,1,218,876,1,923,0,3,1,5,0,0,264,2,362,10,2008,1.0,1.0,923.0,0.0,162226.63157894736,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,119500
0,12800,6,3,1989,1989,145,2,1,4,2,4,6,3,0,1518,3,1644,0,2,3,5,1,2,569,2,80,8,2009,2.0,2.0,1644.0,0.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,275000
80,8000,3,3,1959,1959,0,0,1,4,2,3,6,3,0,528,1,1183,0,3,1,6,0,0,288,2,0,7,2009,1.0,1.0,1183.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,138000
0,12700,4,3,1964,1964,0,0,1,2,2,1,5,1,307,1246,1,1246,0,3,1,6,2,4,441,2,0,11,2006,1.0,1.0,1246.0,70.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,172000
21,1890,4,3,1973,1973,285,0,1,2,2,1,4,2,316,672,1,672,546,3,1,7,0,0,264,2,144,5,2007,0.0,2.0,1218.0,29.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,113000
50,9000,1,5,1949,1950,0,0,1,2,2,3,4,2,430,480,1,480,0,1,1,4,0,0,308,2,0,10,2006,1.0,0.0,480.0,0.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35311
65,7800,3,6,1967,2004,89,0,1,2,2,1,5,1,414,864,4,899,0,3,3,5,0,0,288,2,64,6,2009,0.0,1.0,899.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,130000
73,8987,7,3,2005,2006,226,2,1,4,2,0,1,7,1595,1595,4,1595,0,2,3,6,1,4,880,2,144,5,2010,0.0,2.0,1595.0,0.0,229707.32417582415,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,221500
60,10800,3,8,1895,1999,0,0,3,4,2,3,1,7,736,736,4,751,783,3,3,6,0,0,0,0,0,7,2007,0.0,2.0,1534.0,113.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,148000
70,5684,4,7,1930,2005,0,0,1,2,2,1,1,7,813,813,4,813,0,2,3,5,0,0,270,3,0,6,2006,0.0,1.0,813.0,114.0,123991.89121338911,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,110000
61,7577,4,3,2005,2006,256,2,1,4,2,3,5,1,1342,1362,4,1362,0,2,3,6,1,4,460,2,192,6,2007,0.0,2.0,1362.0,29.0,322018.265060241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,194700
0,3196,6,3,2003,2004,18,2,1,4,2,4,1,7,1374,1374,4,1557,0,2,3,7,1,2,420,2,143,10,2006,0.0,2.0,1557.0,21.0,196661.67857142855,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,234000
124,18600,5,2,1938,1990,0,0,1,2,2,2,4,2,0,972,1,1052,558,4,2,8,1,4,480,2,0,6,2010,1.0,2.0,1610.0,61.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,124000
60,10434,2,3,1955,1955,0,0,1,2,2,1,1,7,1005,1005,1,1005,0,2,2,5,1,2,672,3,0,11,2009,0.0,1.0,1005.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,115000
80,10400,6,3,1988,1988,102,0,1,4,2,3,6,3,916,1845,3,1872,0,3,1,6,1,2,604,2,197,6,2006,1.0,2.0,1872.0,40.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,241500
66,7920,3,3,1970,2002,32,0,1,2,2,1,5,1,214,914,4,914,0,3,4,5,0,0,368,4,120,10,2007,0.0,1.0,914.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,133000
85,6970,2,3,1961,1961,0,0,1,2,2,1,5,1,108,1040,1,1120,0,3,2,5,0,0,544,2,168,5,2007,1.0,2.0,1120.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,129000
102,12671,4,6,1954,1994,300,0,3,4,3,1,2,4,935,1288,4,2422,0,4,3,6,2,4,527,2,0,7,2007,0.0,3.0,2422.0,63.0,208662.0909090909,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,255000
81,9260,6,3,2007,2007,0,2,1,4,2,2,1,7,1162,1162,4,1162,0,3,3,6,0,0,483,2,0,3,2008,0.0,2.0,1162.0,33.0,184070.184,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,170000
60,12450,3,3,2003,2004,0,0,1,4,2,1,6,3,278,1114,4,1114,0,3,3,6,0,0,576,2,0,6,2009,1.0,2.0,1114.0,43.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,153000
60,9600,4,3,1917,1950,0,0,1,4,2,1,3,6,416,735,2,1134,924,3,1,8,1,4,396,3,0,4,2008,0.0,2.0,2058.0,260.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,129500
24,2522,6,3,2004,2004,50,2,1,4,2,1,1,7,970,970,4,970,739,3,3,7,0,0,380,2,0,5,2006,0.0,2.0,1709.0,41.0,130843.38144329896,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,130000
51,6120,4,3,1923,1950,0,0,1,3,3,1,5,1,164,1124,1,1068,0,2,1,5,1,4,288,2,0,3,2010,1.0,1.0,1068.0,129.0,123991.89121338911,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,109500
0,7500,3,6,1959,2003,0,0,1,2,2,1,6,3,466,1040,4,1040,0,3,3,6,0,0,286,2,0,7,2007,1.0,1.0,1040.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,152000
60,5400,6,4,1920,2006,0,2,1,2,2,1,1,7,931,931,1,1027,0,2,3,5,1,2,0,0,0,2,2008,1.0,1.0,1027.0,29.0,123991.89121338911,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,120000
0,8125,2,2,1971,1971,0,0,1,2,2,1,4,2,244,858,1,858,0,3,1,5,0,0,0,0,0,6,2006,0.0,1.0,858.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,88000
66,8712,3,3,1952,1952,0,1,1,2,2,3,1,7,540,540,1,1044,0,2,2,4,0,0,504,2,0,6,2010,0.0,1.0,1044.0,0.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,55993
100,12665,3,7,1915,1950,0,0,1,2,2,2,1,7,876,876,3,876,540,4,1,7,1,4,720,2,418,6,2008,0.0,2.0,1416.0,195.0,123991.89121338911,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,153900
50,7207,3,6,1958,2008,0,0,3,2,2,4,4,2,162,858,3,858,0,2,1,4,0,0,0,0,117,2,2010,1.0,1.0,858.0,0.0,124756.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,116500
0,7830,3,3,1970,1970,0,0,1,2,2,1,1,7,1180,1180,1,1180,0,2,1,6,0,0,477,2,0,3,2009,0.0,2.0,1180.0,46.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,128000
0,21533,6,3,1996,1997,0,2,1,4,2,1,1,7,1065,1065,4,1065,984,4,3,9,1,2,467,2,120,8,2006,0.0,3.0,2049.0,49.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,210900
